,Date,User,Tweet,hashtag,text,Segmented#
31,2023-01-27 05:00:00+00:00,imVkohli,"Caught in the Act!

Had a great time discussing the aesthetics of my new home with Aditya who is building a truly incredible residential community, Avas Living in Alibaugh. I cannot wait to spend time there with my family!
@AvasWellness
#LuxuryVillas #Alibaugh #ad https://t.co/M2pOgEAHHp","['LuxuryVillas', 'Alibaugh', 'ad']","['caught', 'act', 'great', 'time', 'discussing', 'aesthetic', 'new', 'home', 'aditya', 'building', 'truly', 'incredible', 'residential', 'community', 'avas', 'living', 'alibaugh', 'cannot', 'wait', 'spend', 'time', 'family']",luxury villas  alibaugh ad
32,2023-01-26 03:30:01+00:00,imVkohli,https://t.co/v42mBE22mK,[],[],
33,2023-01-25 13:31:05+00:00,imVkohli,"Well played, RCB! So thrilled that my team has won the bid for the Bengaluru Women’s Premier League team. Can’t wait to cheer for our women in Red and Gold. 

#ItsHerGameToo #PlayBold
@RCBTweets https://t.co/fIwSDzL5oK","['ItsHerGameToo', 'PlayBold']","['well', 'played', 'rcb', 'thrilled', 'team', 'ha', 'bid', 'bengaluru', 'woman', 'premier', 'league', 'team', 'cant', 'wait', 'cheer', 'woman', 'red', 'gold']",its her game too  play bold
34,2023-01-25 05:08:30+00:00,imVkohli,"Bahaane nahi, career banao! Join Great Learning Career Academy for courses with guaranteed placement opportunities. Click on the link to know more: https://t.co/RB6ILtd1da 

#NoMoreExcuses #PowerAhead #GreatLearning #ad
@Great_Learning https://t.co/x4ny8nC2mo","['NoMoreExcuses', 'PowerAhead', 'GreatLearning', 'ad']","['bahaane', 'nahi', 'career', 'banao', 'join', 'great', 'learning', 'career', 'academy', 'course', 'guaranteed', 'placement', 'opportunity', 'click', 'link', 'know']",no more excuses  power ahead  great learning ad
35,2023-01-24 16:33:01+00:00,imVkohli,🇮🇳🏆 https://t.co/N7MMMlu6Fk,[],[],
36,2023-01-21 13:28:51+00:00,imVkohli,A great result. Indore next. ✌️🇮🇳 https://t.co/ynDN9iQdit,[],"['great', 'result', 'indore', 'next']",
37,2023-01-18 17:11:02+00:00,imVkohli,First win of the series and superb knock by Shubman 🙌🇮🇳🏏 https://t.co/6KYerbP3dj,[],"['first', 'win', 'series', 'superb', 'knock', 'shubman']",
38,2023-01-16 08:10:13+00:00,imVkohli,".@OceanBeverages has some really small news! The popular fruit water is now available in a mini 300 ml bottle too. All the same flavours, electrolytes, vitamins &amp; hydration packed into a new convenient size.
Use code VKOCEAN to get 10% off https://t.co/2JMvdR8Z45
#OceanDrinks #ad https://t.co/DPOqWjPQcv","['OceanDrinks', 'ad']","['ha', 'really', 'small', 'news', 'popular', 'fruit', 'water', 'available', 'mini', 'ml', 'bottle', 'flavour', 'electrolyte', 'vitamin', 'hydration', 'packed', 'new', 'convenient', 'sizeuse', 'code', 'vkocean', 'get']",ocean drinks ad
39,2023-01-15 16:10:13+00:00,imVkohli,Triumphant series win.  🇮🇳🏆 https://t.co/M0znse1IDe,[],"['triumphant', 'series', 'win']",
40,2023-01-14 05:38:35+00:00,imVkohli,♥️ https://t.co/Varl9o8XqD,[],[],
41,2023-01-13 04:52:43+00:00,imVkohli,"Hardly drive, don't drive because of WFH, extra cars or old cars? Now, with @heydigit Pay As You Drive, agar aapki car chale kam toh premium bhi kam!

Phir Digit Dance toh banta hai, right?

#digitdance #digitcarinsurance #ad https://t.co/jPDYyPFAbH","['digitdance', 'digitcarinsurance', 'ad']","['hardly', 'drive', 'dont', 'drive', 'wfh', 'extra', 'car', 'old', 'car', 'pay', 'drive', 'agar', 'aapki', 'car', 'chale', 'kam', 'toh', 'premium', 'bhi', 'kam', 'phir', 'digit', 'dance', 'toh', 'banta', 'hai', 'right']",digit dance  digitcarinsurance a d
42,2023-01-13 04:00:25+00:00,imVkohli,"My best wishes to our Indian men's hockey team for the World Cup. Go and enjoy yourself, we all are backing you. Good luck. 🇮🇳💪",[],"['best', 'wish', 'indian', 'mens', 'hockey', 'team', 'world', 'cup', 'go', 'enjoy', 'backing', 'good', 'luck']",
43,2023-01-12 16:02:34+00:00,imVkohli,Top effort from the boys. We keep fighting. 🇮🇳 https://t.co/TvNFJjCQfY,[],"['top', 'effort', 'boy', 'keep', 'fighting']",
44,2023-01-11 10:38:19+00:00,imVkohli,My heartbeat is 2 ❤️ https://t.co/DbpI0d67Q9,[],['heartbeat'],
45,2023-01-10 17:21:24+00:00,imVkohli,A step in the right direction. Great win.🙌 https://t.co/WKQK7LmVsJ,[],"['step', 'right', 'direction', 'great', 'win']",
46,2023-01-09 09:26:24+00:00,imVkohli,"Rabba bakshiyan tu enniyan meherbaniyan, hor terto kuch ni mangda, bas tera shukar ada kardan 🙏🙇🏻‍♂️❤️ https://t.co/FuOGkjkBYD",[],"['rabba', 'bakshiyan', 'tu', 'enniyan', 'meherbaniyan', 'hor', 'terto', 'kuch', 'ni', 'mangda', 'ba', 'tera', 'shukar', 'ada', 'kardan']",
47,2023-01-08 06:28:30+00:00,imVkohli,"Little things change the world. A small switch to #PlantBased choices can make a big difference to planet Blue. We've seen the change. We hope you will see it too. Because you can't tell the difference, but the planet can😊
@bluetribefoods
#CloserToNature #BlueTribeFoods
#ad https://t.co/MeYh3ZxsNJ","['PlantBased', 'CloserToNature', 'BlueTribeFoods', 'ad']","['little', 'thing', 'change', 'world', 'small', 'switch', 'choice', 'make', 'big', 'difference', 'planet', 'blue', 'weve', 'seen', 'change', 'hope', 'see', 'cant', 'tell', 'difference', 'planet']",plant based  closer to nature  blue tribe foods ad
48,2023-01-06 11:00:32+00:00,imVkohli,"Progress for me is driven by passion, focus and consistency.
Watch me talk about my Story of Progress with @AudiIN

#Astoryofprogress #ad https://t.co/77ysXFEPly","['Astoryofprogress', 'ad']","['progress', 'driven', 'passion', 'focus', 'consistencywatch', 'talk', 'story', 'progress']",astoryofprogress ad
49,2023-01-04 05:03:27+00:00,imVkohli,"Discover what makes a champion. With Herbalife Nutrition, bring your A game on, anytime, anywhere.
@Herbalifeindia
#ad https://t.co/rhNCuLo1tv",['ad'],"['discover', 'make', 'champion', 'herbalife', 'nutrition', 'bring', 'game', 'anytime', 'anywhere']",ad
50,2023-01-02 09:20:56+00:00,imVkohli,"My comfort with my style. One8 innerwear is built for the restless and stitched with attitude. 

Get it now on https://t.co/BeR8Tgpxuw

#ForTheRestless #one8innerwear #one8world #ad

@one8world https://t.co/RdSy4C5V3g","['ForTheRestless', 'one8innerwear', 'one8world', 'ad']","['comfort', 'style', 'one', 'innerwear', 'built', 'restless', 'stitched', 'attitude', 'get']",for the restless one 8 innerwear one 8 world ad
51,2023-01-01 08:19:19+00:00,imVkohli,❤️2023 https://t.co/FEY5FSl71Q,[],[],
52,2022-12-31 06:06:34+00:00,imVkohli,To the last sunrise of 2022 ❤️ https://t.co/0k6oVFgzxx,[],"['last', 'sunrise']",
53,2022-12-30 09:25:25+00:00,imVkohli,Get well soon @RishabhPant17. Praying for your recovery. 🙏🏻,[],"['get', 'well', 'soon', 'praying', 'recovery']",
54,2022-12-28 05:15:11+00:00,imVkohli,"The Wrognest Maddest Sale is back! 
Click here👉  https://t.co/FUeSfZEXHT and go Wrogn now. 

@myntra @StayWrogn

#StayWrogn #WrognThrowawayFestival #MyntraWTF #ad https://t.co/3eVoeHcj1i","['StayWrogn', 'WrognThrowawayFestival', 'MyntraWTF', 'ad']","['wrognest', 'maddest', 'sale', 'back', 'click', 'go', 'wrogn']",stay wrogn  wrogn throwaway festival  myntra wtf ad
55,2022-12-25 06:46:40+00:00,imVkohli,2-0. 🏆🇮🇳 https://t.co/wlMRUjIpHt,[],[],
56,2022-12-20 03:59:10+00:00,imVkohli,"Life ke game mein, I choose bold.
For me, that means playing my game fearlessly and accepting success &amp; failure with grace.
With every choice I make, I choose to be bold.
PLAY YOUR OWN GAME. CHOOSE BOLD.
#royalchallengepackageddrinkingwater #choosebold #royalchallenge #ad https://t.co/yvpatvRGav","['royalchallengepackageddrinkingwater', 'choosebold', 'royalchallenge', 'ad']","['life', 'ke', 'game', 'mein', 'choose', 'boldfor', 'mean', 'playing', 'game', 'fearlessly', 'accepting', 'success', 'failure', 'gracewith', 'every', 'choice', 'make', 'choose', 'boldplay', 'game', 'choose', 'bold']",royal challenge packaged drinking water  choosebold  royal challenge  ad
57,2022-12-19 04:05:37+00:00,imVkohli,"A year ago,@OceanBeverages and @BallCorpHQ began a mission to minimize the environmental footprint. Today,with the O’cean Energy Drink Sustainable Can, we’ve collected 300k+ cans to be recycled.Our goal is to collect &amp; recycle every can u consume. Shop https://t.co/KjIujx5Rhz
#ad https://t.co/QEsg8JXjjt",['ad'],"['year', 'ago', 'began', 'mission', 'minimize', 'environmental', 'footprint', 'today', 'ocean', 'energy', 'drink', 'sustainable', 'weve', 'collected', 'k', 'recycledour', 'goal', 'collect', 'recycle', 'every', 'u', 'consume', 'shop']",ad
58,2022-12-12 11:19:39+00:00,imVkohli,Onto the whites 🫶🇮🇳 https://t.co/xN1o512ltz,[],"['onto', 'white']",
